category,0,1,bad_rate,column
3046,1,1,0.5,X18
3050,2,2,0.5,X18
1305,1,1,0.5,X18
1309,2,2,0.5,X18
3071,1,1,0.5,X18
3072,1,1,0.5,X18
3073,1,1,0.5,X18
3081,1,1,0.5,X18
13003,1,1,0.5,X18
1316,2,2,0.5,X18
4990,1,1,0.5,X18
483,1,1,0.5,X18
4834,1,1,0.5,X18
367,1,1,0.5,X18
1136,1,1,0.5,X18
198,1,1,0.5,X18
1980,1,1,0.5,X18
761,1,1,0.5,X18
7620,1,1,0.5,X18
7670,1,1,0.5,X18
1028,1,1,0.5,X18
770,2,2,0.5,X18
1983,1,1,0.5,X18
1984,1,1,0.5,X18
1994,2,2,0.5,X18
20,2,2,0.5,X18
5051,1,1,0.5,X18
1462,3,3,0.5,X18
113,1,1,0.5,X18
1132,2,2,0.5,X18
9029,1,1,0.5,X18
9076,1,1,0.5,X18
1644,1,1,0.5,X18
1647,2,2,0.5,X18
1658,2,2,0.5,X18
167,1,1,0.5,X18
1677,1,1,0.5,X18
1691,2,2,0.5,X18
17,3,3,0.5,X18
152,1,1,0.5,X18
15206,1,1,0.5,X18
15210,1,1,0.5,X18
90,1,1,0.5,X18
1581,1,1,0.5,X18
5067,1,1,0.5,X18
5068,1,1,0.5,X18
507,1,1,0.5,X18
5072,1,1,0.5,X18
5088,1,1,0.5,X18
1128,2,2,0.5,X18
2976,1,1,0.5,X18
2984,1,1,0.5,X18
2985,1,1,0.5,X18
2998,1,1,0.5,X18
1454,1,1,0.5,X18
1455,2,2,0.5,X18
733,1,1,0.5,X18
7340,1,1,0.5,X18
735,2,2,0.5,X18
5010,1,1,0.5,X18
707,1,1,0.5,X18
721,1,1,0.5,X18
10382,1,1,0.5,X18
7417,1,1,0.5,X18
7468,1,1,0.5,X18
20167,1,1,0.5,X18
20200,1,1,0.5,X18
2025,2,2,0.5,X18
2870,1,1,0.5,X18
2875,1,1,0.5,X18
2896,1,1,0.5,X18
2904,1,1,0.5,X18
13248,1,1,0.5,X18
2919,1,1,0.5,X18
2960,1,1,0.5,X18
13200,1,1,0.5,X18
2813,1,1,0.5,X18
2062,1,1,0.5,X18
2075,1,1,0.5,X18
7007,1,1,0.5,X18
10446,1,1,0.5,X18
7063,1,1,0.5,X18
1446,2,2,0.5,X18
2971,1,1,0.5,X18
1137,1,1,0.5,X18
2826,1,1,0.5,X18
2835,1,1,0.5,X18
5109,1,1,0.5,X18
511,1,1,0.5,X18
5150,1,1,0.5,X18
15500,1,1,0.5,X18
11219,1,1,0.5,X18
3670,1,1,0.5,X18
3680,1,1,0.5,X18
37,1,1,0.5,X18
1220,2,2,0.5,X18
12200,1,1,0.5,X18
1223,2,2,0.5,X18
3729,1,1,0.5,X18
3756,1,1,0.5,X18
3664,1,1,0.5,X18
12020,1,1,0.5,X18
10021,2,2,0.5,X18
4016,1,1,0.5,X18
3938,1,1,0.5,X18
3951,1,1,0.5,X18
1342,2,2,0.5,X18
5301,1,1,0.5,X18
5590,1,1,0.5,X18
209,1,1,0.5,X18
2090,1,1,0.5,X18
2091,2,2,0.5,X18
5334,1,1,0.5,X18
5336,2,2,0.5,X18
5388,1,1,0.5,X18
5425,1,1,0.5,X18
2763,1,1,0.5,X18
2782,1,1,0.5,X18
2099,1,1,0.5,X18
21000,3,3,0.5,X18
6959,1,1,0.5,X18
2169,1,1,0.5,X18
1337,1,1,0.5,X18
1338,2,2,0.5,X18
2208,1,1,0.5,X18
2210,1,1,0.5,X18
2181,1,1,0.5,X18
1426,2,2,0.5,X18
1353,2,2,0.5,X18
1354,1,1,0.5,X18
5457,1,1,0.5,X18
5491,1,1,0.5,X18
5501,2,2,0.5,X18
5504,1,1,0.5,X18
5507,1,1,0.5,X18
5510,1,1,0.5,X18
5545,1,1,0.5,X18
2630,1,1,0.5,X18
1357,1,1,0.5,X18
1359,2,2,0.5,X18
4034,1,1,0.5,X18
1096,1,1,0.5,X18
2605,1,1,0.5,X18
2608,1,1,0.5,X18
5596,1,1,0.5,X18
560,1,1,0.5,X18
5708,1,1,0.5,X18
2661,1,1,0.5,X18
268,1,1,0.5,X18
1431,1,1,0.5,X18
670,1,1,0.5,X18
671,3,3,0.5,X18
1056,2,2,0.5,X18
6732,1,1,0.5,X18
2182,1,1,0.5,X18
2197,1,1,0.5,X18
2566,1,1,0.5,X18
2572,2,2,0.5,X18
1363,2,2,0.5,X18
1364,1,1,0.5,X18
1418,1,1,0.5,X18
2245,1,1,0.5,X18
6530,1,1,0.5,X18
656,1,1,0.5,X18
6626,1,1,0.5,X18
2214,1,1,0.5,X18
222,1,1,0.5,X18
2227,1,1,0.5,X18
2228,2,2,0.5,X18
2599,1,1,0.5,X18
5821,1,1,0.5,X18
5890,1,1,0.5,X18
6022,1,1,0.5,X18
6035,1,1,0.5,X18
608,1,1,0.5,X18
10839,1,1,0.5,X18
2521,1,1,0.5,X18
2523,1,1,0.5,X18
2543,1,1,0.5,X18
2545,1,1,0.5,X18
1371,1,1,0.5,X18
2286,1,1,0.5,X18
2612,1,1,0.5,X18
5940,1,1,0.5,X18
1090,2,2,0.5,X18
1093,2,2,0.5,X18
1375,1,1,0.5,X18
2564,1,1,0.5,X18
2455,1,1,0.5,X18
2471,1,1,0.5,X18
2474,1,1,0.5,X18
2482,1,1,0.5,X18
2487,1,1,0.5,X18
250,1,1,0.5,X18
2282,1,1,0.5,X18
6455,1,1,0.5,X18
649,1,1,0.5,X18
650,4,4,0.5,X18
2283,1,1,0.5,X18
6640,1,1,0.5,X18
2249,1,1,0.5,X18
22500,1,1,0.5,X18
14128,1,1,0.5,X18
2276,1,1,0.5,X18
2354,1,1,0.5,X18
2299,1,1,0.5,X18
2304,1,1,0.5,X18
2309,1,1,0.5,X18
2380,1,1,0.5,X18
23800,1,1,0.5,X18
2382,1,1,0.5,X18
24,1,1,0.5,X18
240,1,1,0.5,X18
1396,1,1,0.5,X18
2415,2,2,0.5,X18
2438,1,1,0.5,X18
6159,1,1,0.5,X18
6163,1,1,0.5,X18
1077,1,1,0.5,X18
1080,1,1,0.5,X18
1544,2,2,0.5,X18
3965,1,1,0.5,X18
3969,1,1,0.5,X18
3978,1,1,0.5,X18
3991,1,1,0.5,X18
2295,1,1,0.5,X18
9975,1,1,0.5,X18
920,1,1,0.5,X18
9283,1,1,0.5,X18
8874,1,1,0.5,X18
8913,1,1,0.5,X18
8942,1,1,0.5,X18
898,1,1,0.5,X18
899,1,1,0.5,X18
3931,1,1,0.5,X18
3905,2,2,0.5,X18
1567,1,1,0.5,X18
237,1,1,0.5,X18
941,1,1,0.5,X18
12013,1,1,0.5,X18
3793,1,1,0.5,X18
3796,2,2,0.5,X18
3798,1,1,0.5,X18
381,1,1,0.5,X18
3844,1,1,0.5,X18
3855,1,1,0.5,X18
1210,1,1,0.5,X18
3864,1,1,0.5,X18
3760,1,1,0.5,X18
3775,2,2,0.5,X18
2355,1,1,0.5,X18
159,1,1,0.5,X18
8100,7,6,0.46153846153846156,X18
2700,27,23,0.46,X18
1,5,4,0.4444444444444444,X18
3003,5,4,0.4444444444444444,X18
1222,5,4,0.4444444444444444,X18
100,4,3,0.42857142857142855,X18
123,4,3,0.42857142857142855,X18
1147,4,3,0.42857142857142855,X18
1813,4,3,0.42857142857142855,X18
8600,4,3,0.42857142857142855,X18
1748,4,3,0.42857142857142855,X18
1308,4,3,0.42857142857142855,X18
1003,4,3,0.42857142857142855,X18
9,4,3,0.42857142857142855,X18
1504,4,3,0.42857142857142855,X18
3100,35,26,0.4262295081967213,X18
6600,13,9,0.4090909090909091,X18
1568,3,2,0.4,X18
39,3,2,0.4,X18
9200,3,2,0.4,X18
1385,3,2,0.4,X18
9100,3,2,0.4,X18
140,3,2,0.4,X18
16500,3,2,0.4,X18
1597,3,2,0.4,X18
1661,3,2,0.4,X18
1674,3,2,0.4,X18
1528,3,2,0.4,X18
1588,3,2,0.4,X18
1007,3,2,0.4,X18
1161,3,2,0.4,X18
2460,3,2,0.4,X18
1489,3,2,0.4,X18
15,3,2,0.4,X18
1868,3,2,0.4,X18
1298,3,2,0.4,X18
1479,3,2,0.4,X18
1074,3,2,0.4,X18
2078,3,2,0.4,X18
2051,3,2,0.4,X18
1307,3,2,0.4,X18
1088,3,2,0.4,X18
2250,3,2,0.4,X18
45000,3,2,0.4,X18
444,3,2,0.4,X18
1258,3,2,0.4,X18
1392,3,2,0.4,X18
1725,3,2,0.4,X18
1971,3,2,0.4,X18
1105,3,2,0.4,X18
5030,3,2,0.4,X18
10300,3,2,0.4,X18
10400,3,2,0.4,X18
2034,3,2,0.4,X18
4400,17,11,0.39285714285714285,X18
4800,11,7,0.3888888888888889,X18
4,11,7,0.3888888888888889,X18
2600,35,22,0.38596491228070173,X18
6800,8,5,0.38461538461538464,X18
3400,33,20,0.37735849056603776,X18
1306,5,3,0.375,X18
4200,25,15,0.375,X18
652,5,3,0.375,X18
1519,5,3,0.375,X18
1867,5,3,0.375,X18
1575,5,3,0.375,X18
792,5,3,0.375,X18
1281,5,3,0.375,X18
1120,5,3,0.375,X18
8500,20,12,0.375,X18
6200,12,7,0.3684210526315789,X18
300,12,7,0.3684210526315789,X18
1800,106,61,0.3652694610778443,X18
2850,7,4,0.36363636363636365,X18
7300,7,4,0.36363636363636365,X18
416,16,9,0.36,X18
0,3362,1887,0.3594970470565822,X18
1900,34,19,0.3584905660377358,X18
2,9,5,0.35714285714285715,X18
700,11,6,0.35294117647058826,X18
1473,15,8,0.34782608695652173,X18
1200,90,46,0.3382352941176471,X18
3880,2,1,0.3333333333333333,X18
1552,2,1,0.3333333333333333,X18
1550,10,5,0.3333333333333333,X18
1545,2,1,0.3333333333333333,X18
1576,2,1,0.3333333333333333,X18
12009,2,1,0.3333333333333333,X18
8900,4,2,0.3333333333333333,X18
894,2,1,0.3333333333333333,X18
3690,2,1,0.3333333333333333,X18
1218,2,1,0.3333333333333333,X18
1694,2,1,0.3333333333333333,X18
1666,2,1,0.3333333333333333,X18
1656,2,1,0.3333333333333333,X18
6201,2,1,0.3333333333333333,X18
2361,2,1,0.3333333333333333,X18
2360,2,1,0.3333333333333333,X18
2425,2,1,0.3333333333333333,X18
2412,2,1,0.3333333333333333,X18
241,2,1,0.3333333333333333,X18
2401,2,1,0.3333333333333333,X18
24000,2,1,0.3333333333333333,X18
2379,2,1,0.3333333333333333,X18
1406,4,2,0.3333333333333333,X18
1227,2,1,0.3333333333333333,X18
1199,2,1,0.3333333333333333,X18
3821,2,1,0.3333333333333333,X18
1350,2,1,0.3333333333333333,X18
2750,2,1,0.3333333333333333,X18
2744,2,1,0.3333333333333333,X18
1046,2,1,0.3333333333333333,X18
7011,2,1,0.3333333333333333,X18
7010,2,1,0.3333333333333333,X18
2079,2,1,0.3333333333333333,X18
2056,2,1,0.3333333333333333,X18
565,2,1,0.3333333333333333,X18
13600,2,1,0.3333333333333333,X18
2617,2,1,0.3333333333333333,X18
2728,2,1,0.3333333333333333,X18
2719,2,1,0.3333333333333333,X18
1114,2,1,0.3333333333333333,X18
1352,4,2,0.3333333333333333,X18
2151,4,2,0.3333333333333333,X18
5170,2,1,0.3333333333333333,X18
2800,38,19,0.3333333333333333,X18
28,2,1,0.3333333333333333,X18
1042,2,1,0.3333333333333333,X18
724,2,1,0.3333333333333333,X18
7100,10,5,0.3333333333333333,X18
709,2,1,0.3333333333333333,X18
14500,2,1,0.3333333333333333,X18
1449,2,1,0.3333333333333333,X18
2094,2,1,0.3333333333333333,X18
2779,2,1,0.3333333333333333,X18
2770,2,1,0.3333333333333333,X18
2768,2,1,0.3333333333333333,X18
1108,2,1,0.3333333333333333,X18
5332,2,1,0.3333333333333333,X18
5320,2,1,0.3333333333333333,X18
2855,2,1,0.3333333333333333,X18
513,2,1,0.3333333333333333,X18
5118,2,1,0.3333333333333333,X18
510,2,1,0.3333333333333333,X18
2846,2,1,0.3333333333333333,X18
5041,2,1,0.3333333333333333,X18
1324,2,1,0.3333333333333333,X18
29000,2,1,0.3333333333333333,X18
2890,2,1,0.3333333333333333,X18
2869,2,1,0.3333333333333333,X18
2030,2,1,0.3333333333333333,X18
2816,2,1,0.3333333333333333,X18
2815,2,1,0.3333333333333333,X18
1343,2,1,0.3333333333333333,X18
5211,2,1,0.3333333333333333,X18
5210,2,1,0.3333333333333333,X18
2640,2,1,0.3333333333333333,X18
1101,2,1,0.3333333333333333,X18
567,2,1,0.3333333333333333,X18
10600,2,1,0.3333333333333333,X18
2975,2,1,0.3333333333333333,X18
51,2,1,0.3333333333333333,X18
1126,2,1,0.3333333333333333,X18
5053,2,1,0.3333333333333333,X18
199,4,2,0.3333333333333333,X18
1027,2,1,0.3333333333333333,X18
766,2,1,0.3333333333333333,X18
3029,2,1,0.3333333333333333,X18
3028,4,2,0.3333333333333333,X18
5,8,4,0.3333333333333333,X18
498,2,1,0.3333333333333333,X18
2038,2,1,0.3333333333333333,X18
1976,2,1,0.3333333333333333,X18
779,2,1,0.3333333333333333,X18
1954,2,1,0.3333333333333333,X18
1476,2,1,0.3333333333333333,X18
4854,2,1,0.3333333333333333,X18
1458,2,1,0.3333333333333333,X18
2191,2,1,0.3333333333333333,X18
2188,2,1,0.3333333333333333,X18
1055,2,1,0.3333333333333333,X18
668,2,1,0.3333333333333333,X18
6666,2,1,0.3333333333333333,X18
666,2,1,0.3333333333333333,X18
1053,2,1,0.3333333333333333,X18
678,2,1,0.3333333333333333,X18
14300,2,1,0.3333333333333333,X18
2652,2,1,0.3333333333333333,X18
13007,2,1,0.3333333333333333,X18
3173,2,1,0.3333333333333333,X18
3155,2,1,0.3333333333333333,X18
1299,2,1,0.3333333333333333,X18
3125,2,1,0.3333333333333333,X18
3121,2,1,0.3333333333333333,X18
3113,2,1,0.3333333333333333,X18
1941,2,1,0.3333333333333333,X18
1928,2,1,0.3333333333333333,X18
8030,2,1,0.3333333333333333,X18
4967,2,1,0.3333333333333333,X18
1141,2,1,0.3333333333333333,X18
3013,2,1,0.3333333333333333,X18
3034,2,1,0.3333333333333333,X18
303,2,1,0.3333333333333333,X18
2220,2,1,0.3333333333333333,X18
2219,2,1,0.3333333333333333,X18
1063,2,1,0.3333333333333333,X18
6015,2,1,0.3333333333333333,X18
1848,2,1,0.3333333333333333,X18
3353,2,1,0.3333333333333333,X18
4780,2,1,0.3333333333333333,X18
3183,2,1,0.3333333333333333,X18
3182,2,1,0.3333333333333333,X18
148,2,1,0.3333333333333333,X18
1910,2,1,0.3333333333333333,X18
1908,2,1,0.3333333333333333,X18
1901,2,1,0.3333333333333333,X18
1494,2,1,0.3333333333333333,X18
3106,2,1,0.3333333333333333,X18
31,2,1,0.3333333333333333,X18
1876,2,1,0.3333333333333333,X18
1499,2,1,0.3333333333333333,X18
1497,2,1,0.3333333333333333,X18
1863,2,1,0.3333333333333333,X18
185,2,1,0.3333333333333333,X18
2588,2,1,0.3333333333333333,X18
1092,2,1,0.3333333333333333,X18
6005,4,2,0.3333333333333333,X18
60000,2,1,0.3333333333333333,X18
598,2,1,0.3333333333333333,X18
5950,2,1,0.3333333333333333,X18
2616,2,1,0.3333333333333333,X18
1098,2,1,0.3333333333333333,X18
581,2,1,0.3333333333333333,X18
580,2,1,0.3333333333333333,X18
2240,2,1,0.3333333333333333,X18
6222,2,1,0.3333333333333333,X18
3485,2,1,0.3333333333333333,X18
1271,4,2,0.3333333333333333,X18
4520,2,1,0.3333333333333333,X18
341,2,1,0.3333333333333333,X18
340,2,1,0.3333333333333333,X18
3392,2,1,0.3333333333333333,X18
1268,2,1,0.3333333333333333,X18
1842,2,1,0.3333333333333333,X18
1013,2,1,0.3333333333333333,X18
835,2,1,0.3333333333333333,X18
1170,6,3,0.3333333333333333,X18
1151,2,1,0.3333333333333333,X18
4593,2,1,0.3333333333333333,X18
3231,2,1,0.3333333333333333,X18
1878,2,1,0.3333333333333333,X18
1811,2,1,0.3333333333333333,X18
1807,2,1,0.3333333333333333,X18
1804,4,2,0.3333333333333333,X18
1012,2,1,0.3333333333333333,X18
860,2,1,0.3333333333333333,X18
2504,4,2,0.3333333333333333,X18
6151,2,1,0.3333333333333333,X18
2549,2,1,0.3333333333333333,X18
2520,2,1,0.3333333333333333,X18
2515,2,1,0.3333333333333333,X18
6028,2,1,0.3333333333333333,X18
6020,2,1,0.3333333333333333,X18
2281,4,2,0.3333333333333333,X18
2272,2,1,0.3333333333333333,X18
2254,2,1,0.3333333333333333,X18
1073,2,1,0.3333333333333333,X18
3458,2,1,0.3333333333333333,X18
3440,2,1,0.3333333333333333,X18
1768,4,2,0.3333333333333333,X18
1509,4,2,0.3333333333333333,X18
1507,4,2,0.3333333333333333,X18
1750,8,4,0.3333333333333333,X18
1749,2,1,0.3333333333333333,X18
3540,2,1,0.3333333333333333,X18
3515,2,1,0.3333333333333333,X18
351,2,1,0.3333333333333333,X18
3509,2,1,0.3333333333333333,X18
1177,2,1,0.3333333333333333,X18
1176,2,1,0.3333333333333333,X18
4369,2,1,0.3333333333333333,X18
4317,2,1,0.3333333333333333,X18
4278,2,1,0.3333333333333333,X18
170,2,1,0.3333333333333333,X18
1699,2,1,0.3333333333333333,X18
1172,4,2,0.3333333333333333,X18
4211,2,1,0.3333333333333333,X18
4206,2,1,0.3333333333333333,X18
420,2,1,0.3333333333333333,X18
4179,2,1,0.3333333333333333,X18
1244,2,1,0.3333333333333333,X18
1736,2,1,0.3333333333333333,X18
1730,4,2,0.3333333333333333,X18
10096,2,1,0.3333333333333333,X18
864,2,1,0.3333333333333333,X18
1720,4,2,0.3333333333333333,X18
1718,2,1,0.3333333333333333,X18
4166,2,1,0.3333333333333333,X18
1255,2,1,0.3333333333333333,X18
4038,2,1,0.3333333333333333,X18
4027,2,1,0.3333333333333333,X18
4019,2,1,0.3333333333333333,X18
4005,2,1,0.3333333333333333,X18
3613,2,1,0.3333333333333333,X18
3592,2,1,0.3333333333333333,X18
3582,2,1,0.3333333333333333,X18
1239,2,1,0.3333333333333333,X18
1238,4,2,0.3333333333333333,X18
3550,2,1,0.3333333333333333,X18
3641,2,1,0.3333333333333333,X18
1189,2,1,0.3333333333333333,X18
4082,2,1,0.3333333333333333,X18
4050,2,1,0.3333333333333333,X18
1704,2,1,0.3333333333333333,X18
1702,2,1,0.3333333333333333,X18
1221,2,1,0.3333333333333333,X18
942,2,1,0.3333333333333333,X18
1590,2,1,0.3333333333333333,X18
1002,2,1,0.3333333333333333,X18
1583,2,1,0.3333333333333333,X18
9900,2,1,0.3333333333333333,X18
974,2,1,0.3333333333333333,X18
3810,2,1,0.3333333333333333,X18
1639,2,1,0.3333333333333333,X18
1633,2,1,0.3333333333333333,X18
1629,2,1,0.3333333333333333,X18
1615,4,2,0.3333333333333333,X18
1606,4,2,0.3333333333333333,X18
1554,4,2,0.3333333333333333,X18
1697,2,1,0.3333333333333333,X18
2138,4,2,0.3333333333333333,X18
1196,4,2,0.3333333333333333,X18
1050,4,2,0.3333333333333333,X18
696,4,2,0.3333333333333333,X18
2120,4,2,0.3333333333333333,X18
2097,2,1,0.3333333333333333,X18
14200,2,1,0.3333333333333333,X18
1068,4,2,0.3333333333333333,X18
6380,2,1,0.3333333333333333,X18
1407,2,1,0.3333333333333333,X18
628,2,1,0.3333333333333333,X18
399,2,1,0.3333333333333333,X18
3769,2,1,0.3333333333333333,X18
3762,2,1,0.3333333333333333,X18
3894,2,1,0.3333333333333333,X18
3889,2,1,0.3333333333333333,X18
168,2,1,0.3333333333333333,X18
326,44,21,0.3230769230769231,X18
4300,21,10,0.3225806451612903,X18
3600,32,15,0.3191489361702128,X18
836,11,5,0.3125,X18
3700,33,15,0.3125,X18
3200,58,26,0.30952380952380953,X18
6700,9,4,0.3076923076923077,X18
1230,9,4,0.3076923076923077,X18
6300,16,7,0.30434782608695654,X18
11500,7,3,0.3,X18
10,7,3,0.3,X18
12500,7,3,0.3,X18
3005,7,3,0.3,X18
400,7,3,0.3,X18
1602,7,3,0.3,X18
16000,7,3,0.3,X18
1600,122,52,0.2988505747126437,X18
1000,256,109,0.29863013698630136,X18
1300,130,54,0.29347826086956524,X18
5500,46,19,0.2923076923076923,X18
3800,22,9,0.2903225806451613,X18
1500,360,147,0.28994082840236685,X18
2500,212,86,0.28859060402684567,X18
1844,5,2,0.2857142857142857,X18
2620,5,2,0.2857142857142857,X18
2050,5,2,0.2857142857142857,X18
2522,5,2,0.2857142857142857,X18
1288,5,2,0.2857142857142857,X18
500,25,10,0.2857142857142857,X18
2039,5,2,0.2857142857142857,X18
13,5,2,0.2857142857142857,X18
9300,5,2,0.2857142857142857,X18
2900,20,8,0.2857142857142857,X18
325,5,2,0.2857142857142857,X18
1062,5,2,0.2857142857142857,X18
1158,5,2,0.2857142857142857,X18
1106,5,2,0.2857142857142857,X18
1818,5,2,0.2857142857142857,X18
1763,5,2,0.2857142857142857,X18
1710,5,2,0.2857142857142857,X18
1526,5,2,0.2857142857142857,X18
776,5,2,0.2857142857142857,X18
1145,5,2,0.2857142857142857,X18
1117,5,2,0.2857142857142857,X18
1726,5,2,0.2857142857142857,X18
1521,5,2,0.2857142857142857,X18
2350,5,2,0.2857142857142857,X18
1400,70,27,0.27835051546391754,X18
4500,78,30,0.2777777777777778,X18
6900,8,3,0.2727272727272727,X18
1250,8,3,0.2727272727272727,X18
390,151,56,0.27053140096618356,X18
4700,19,7,0.2692307692307692,X18
2400,41,15,0.26785714285714285,X18
6,11,4,0.26666666666666666,X18
3,11,4,0.26666666666666666,X18
4100,25,9,0.2647058823529412,X18
5700,14,5,0.2631578947368421,X18
7500,28,10,0.2631578947368421,X18
3500,137,48,0.2594594594594595,X18
2200,80,28,0.25925925925925924,X18
5600,20,7,0.25925925925925924,X18
780,43,15,0.25862068965517243,X18
1700,117,40,0.25477707006369427,X18
3300,41,14,0.2545454545454545,X18
8200,12,4,0.25,X18
1020,3,1,0.25,X18
7800,9,3,0.25,X18
249,3,1,0.25,X18
7700,6,2,0.25,X18
3577,3,1,0.25,X18
1965,3,1,0.25,X18
1436,3,1,0.25,X18
1228,6,2,0.25,X18
711,3,1,0.25,X18
3750,3,1,0.25,X18
712,3,1,0.25,X18
7004,3,1,0.25,X18
1512,3,1,0.25,X18
699,3,1,0.25,X18
1434,3,1,0.25,X18
1433,3,1,0.25,X18
70,3,1,0.25,X18
1368,3,1,0.25,X18
105,3,1,0.25,X18
1067,3,1,0.25,X18
107,3,1,0.25,X18
626,3,1,0.25,X18
1084,3,1,0.25,X18
1085,3,1,0.25,X18
1257,3,1,0.25,X18
6013,3,1,0.25,X18
1728,3,1,0.25,X18
1577,3,1,0.25,X18
740,3,1,0.25,X18
4268,3,1,0.25,X18
5750,3,1,0.25,X18
3087,3,1,0.25,X18
1365,3,1,0.25,X18
12100,3,1,0.25,X18
1209,3,1,0.25,X18
576,3,1,0.25,X18
3036,3,1,0.25,X18
2501,3,1,0.25,X18
1739,3,1,0.25,X18
552,3,1,0.25,X18
1456,3,1,0.25,X18
1738,3,1,0.25,X18
1880,3,1,0.25,X18
2659,3,1,0.25,X18
1129,3,1,0.25,X18
1134,3,1,0.25,X18
1579,3,1,0.25,X18
1751,3,1,0.25,X18
4924,3,1,0.25,X18
1144,3,1,0.25,X18
1149,3,1,0.25,X18
460,3,1,0.25,X18
3856,3,1,0.25,X18
1154,3,1,0.25,X18
1159,3,1,0.25,X18
1586,6,2,0.25,X18
4505,3,1,0.25,X18
2716,3,1,0.25,X18
1165,3,1,0.25,X18
2139,3,1,0.25,X18
3595,3,1,0.25,X18
2906,3,1,0.25,X18
4326,3,1,0.25,X18
1508,3,1,0.25,X18
1174,3,1,0.25,X18
3629,3,1,0.25,X18
1596,6,2,0.25,X18
4150,3,1,0.25,X18
4146,3,1,0.25,X18
2710,3,1,0.25,X18
1764,3,1,0.25,X18
2990,3,1,0.25,X18
4110,3,1,0.25,X18
1540,3,1,0.25,X18
4117,3,1,0.25,X18
1190,3,1,0.25,X18
1194,3,1,0.25,X18
4022,3,1,0.25,X18
2791,3,1,0.25,X18
1859,3,1,0.25,X18
3280,3,1,0.25,X18
2152,3,1,0.25,X18
1780,3,1,0.25,X18
1779,3,1,0.25,X18
1703,6,2,0.25,X18
3188,3,1,0.25,X18
2121,3,1,0.25,X18
2122,3,1,0.25,X18
1608,3,1,0.25,X18
2277,3,1,0.25,X18
2836,3,1,0.25,X18
2036,6,2,0.25,X18
319,3,1,0.25,X18
1603,3,1,0.25,X18
2670,3,1,0.25,X18
2102,3,1,0.25,X18
1850,3,1,0.25,X18
12300,3,1,0.25,X18
1347,3,1,0.25,X18
1766,3,1,0.25,X18
2833,3,1,0.25,X18
1522,3,1,0.25,X18
1925,3,1,0.25,X18
1853,3,1,0.25,X18
179,3,1,0.25,X18
1453,3,1,0.25,X18
1685,3,1,0.25,X18
2510,3,1,0.25,X18
1233,3,1,0.25,X18
1611,3,1,0.25,X18
169,3,1,0.25,X18
1373,3,1,0.25,X18
23000,3,1,0.25,X18
1838,3,1,0.25,X18
1203,3,1,0.25,X18
3318,3,1,0.25,X18
1692,3,1,0.25,X18
2345,3,1,0.25,X18
1815,9,3,0.25,X18
1386,3,1,0.25,X18
2294,3,1,0.25,X18
2682,3,1,0.25,X18
1621,3,1,0.25,X18
1006,3,1,0.25,X18
3650,3,1,0.25,X18
1289,3,1,0.25,X18
1405,3,1,0.25,X18
1376,6,2,0.25,X18
263,3,1,0.25,X18
1640,3,1,0.25,X18
3706,3,1,0.25,X18
2410,3,1,0.25,X18
1260,6,2,0.25,X18
1527,3,1,0.25,X18
2212,3,1,0.25,X18
2096,3,1,0.25,X18
1950,6,2,0.25,X18
3609,3,1,0.25,X18
1716,3,1,0.25,X18
1320,6,2,0.25,X18
92,3,1,0.25,X18
2314,3,1,0.25,X18
2691,3,1,0.25,X18
207,3,1,0.25,X18
1321,6,2,0.25,X18
3009,3,1,0.25,X18
2690,3,1,0.25,X18
3082,3,1,0.25,X18
1973,3,1,0.25,X18
1940,3,1,0.25,X18
32000,3,1,0.25,X18
1441,3,1,0.25,X18
2064,3,1,0.25,X18
1463,3,1,0.25,X18
2326,3,1,0.25,X18
2740,3,1,0.25,X18
1212,3,1,0.25,X18
1465,3,1,0.25,X18
1265,6,2,0.25,X18
1477,3,1,0.25,X18
1444,3,1,0.25,X18
1671,3,1,0.25,X18
2852,3,1,0.25,X18
1311,3,1,0.25,X18
2330,3,1,0.25,X18
10100,3,1,0.25,X18
1654,3,1,0.25,X18
286,3,1,0.25,X18
2536,3,1,0.25,X18
1802,3,1,0.25,X18
3900,25,8,0.24242424242424243,X18
14000,22,7,0.2413793103448276,X18
9500,13,4,0.23529411764705882,X18
2000,1045,318,0.23330887747615553,X18
1100,33,10,0.23255813953488372,X18
12000,33,10,0.23255813953488372,X18
4900,10,3,0.23076923076923078,X18
5100,20,6,0.23076923076923078,X18
3010,10,3,0.23076923076923078,X18
2009,10,3,0.23076923076923078,X18
2300,54,16,0.22857142857142856,X18
2100,100,29,0.2248062015503876,X18
1440,7,2,0.2222222222222222,X18
7,7,2,0.2222222222222222,X18
1010,7,2,0.2222222222222222,X18
2150,7,2,0.2222222222222222,X18
1325,7,2,0.2222222222222222,X18
3008,7,2,0.2222222222222222,X18
22000,7,2,0.2222222222222222,X18
17000,11,3,0.21428571428571427,X18
5200,22,6,0.21428571428571427,X18
6500,55,15,0.21428571428571427,X18
5400,19,5,0.20833333333333334,X18
3000,706,185,0.20763187429854096,X18
5300,23,6,0.20689655172413793,X18
2721,4,1,0.2,X18
1011,4,1,0.2,X18
1662,4,1,0.2,X18
1963,4,1,0.2,X18
1314,4,1,0.2,X18
1562,4,1,0.2,X18
6100,8,2,0.2,X18
2070,4,1,0.2,X18
1367,4,1,0.2,X18
1264,4,1,0.2,X18
6050,4,1,0.2,X18
1649,4,1,0.2,X18
