Unnamed: 0,Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Risk,saving_low,saving_med,saving_high,credit_low,credit_med,credit_high,rule_high_risk_1,rule_high_risk_2,rule_low_risk_1,rule_low_risk_2,rule_low_risk_3
522,53,male,2,free,little,little,7119,48,furniture/equipment,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
523,23,female,2,own,moderate,,3488,24,car,0,0.0,0.0,1.0,0.0,0.5517406734240948,0.7070034786222941,0.0,0.0,0.0,0.0,0.5517406734240948
524,26,female,1,own,little,moderate,1113,18,radio/TV,0,0.0,1.0,0.0,1.0,0.5371631343484558,0.0,0.0,0.0,0.0,1.0,0.0
525,30,male,2,own,little,moderate,7966,26,car,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
526,31,female,2,own,moderate,,1532,15,education,0,0.0,0.0,1.0,0.8254716972479332,0.6978996836298457,0.0,0.0,0.0,0.8254716972479332,0.0,0.6978996836298457
527,42,male,1,own,little,,1503,4,radio/TV,0,0.0,1.0,0.0,0.8558700200672222,0.6867747195984368,0.0,0.0,0.0,0.0,0.8558700200672222,0.0
528,31,male,2,rent,little,little,2302,36,radio/TV,1,0.0,1.0,0.0,0.018343815494398515,0.9932866596362188,0.0,0.0,0.0,0.0,0.018343815494398515,0.0
529,41,male,1,own,little,little,662,6,car,0,0.0,1.0,0.0,1.0,0.36415076268757995,0.0,0.0,0.0,0.0,1.0,0.0
530,32,male,2,own,little,moderate,2273,36,education,0,0.0,1.0,0.0,0.04874213831368748,0.9821616956048099,0.0,0.0,0.0,0.0,0.04874213831368748,0.0
531,28,female,2,rent,moderate,moderate,2631,15,car,1,0.0,0.0,1.0,0.0,0.8805025415246945,0.18847375574740657,0.0,0.0,0.0,0.0,0.8805025415246945
532,41,male,2,rent,little,,1503,12,car,0,0.0,1.0,0.0,0.8558700200672222,0.6867747195984368,0.0,0.0,0.0,0.0,0.8558700200672222,0.0
533,26,male,2,own,moderate,,1311,24,radio/TV,0,0.0,0.0,1.0,1.0,0.6131197853215231,0.0,0.0,0.0,1.0,0.0,0.6131197853215231
534,25,male,2,own,,,3105,24,radio/TV,0,1.0,0.0,0.0,0.0,0.6986669225285635,0.47526849161986473,0.47526849161986473,0.6986669225285635,0.0,0.0,0.0
535,33,male,2,rent,little,rich,2319,21,education,1,0.0,1.0,0.0,0.0005241090141256719,0.9998081902753205,0.0,0.0,0.0,0.0,0.0005241090141256719,0.0
536,75,female,3,own,,little,1374,6,car,0,1.0,0.0,0.0,0.9910901457116456,0.6372878106311354,0.0,0.0,0.6372878106311354,0.0,0.0,0.0
537,37,female,2,own,little,moderate,3612,18,furniture/equipment,0,0.0,1.0,0.0,0.0,0.504171861703588,0.7820299496100257,0.0,0.0,0.0,0.0,0.0
538,42,male,3,free,little,little,7763,48,car,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
539,45,female,1,own,little,rich,3049,18,furniture/equipment,0,0.0,1.0,0.0,0.0,0.7201496116926633,0.4413855692383085,0.0,0.0,0.0,0.0,0.0
540,23,male,2,rent,little,moderate,1534,12,radio/TV,1,0.0,1.0,0.0,0.8233752611914306,0.6986669225285635,0.0,0.0,0.0,0.0,0.8233752611914306,0.0
541,60,male,2,free,little,,2032,24,car,0,0.0,1.0,0.0,0.30136268312226133,0.8897094083093088,0.0,0.0,0.0,0.0,0.30136268312226133,0.0
542,31,male,2,own,,little,6350,30,furniture/equipment,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
543,34,male,1,own,little,rich,2864,18,furniture/equipment,1,0.0,1.0,0.0,0.0,0.7911192098240647,0.32945091494209594,0.0,0.0,0.0,0.0,0.0
544,61,male,1,own,little,,1255,12,car,0,0.0,1.0,0.0,1.0,0.5916370961574231,0.0,0.0,0.0,0.0,1.0,0.0
545,43,male,2,free,little,little,1333,24,car,1,0.0,1.0,0.0,1.0,0.6215594132074194,0.0,0.0,0.0,0.0,1.0,0.0
546,37,female,2,own,little,,2022,24,car,0,0.0,1.0,0.0,0.3118448634047748,0.8858732138157195,0.0,0.0,0.0,0.0,0.3118448634047748,0.0
547,32,male,2,own,little,,1552,24,radio/TV,0,0.0,1.0,0.0,0.8045073366829063,0.7055720726170243,0.0,0.0,0.0,0.0,0.8045073366829063,0.0
548,24,female,1,own,little,little,626,12,radio/TV,1,0.0,1.0,0.0,1.0,0.35034046251065865,0.0,0.0,0.0,0.0,1.0,0.0
549,35,male,2,free,,,8858,48,car,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
550,23,female,2,own,,,996,12,repairs,0,1.0,0.0,0.0,1.0,0.49227965877346136,0.0,0.0,0.49227965877346136,0.0,0.0,0.0
551,45,male,1,own,quite rich,,1750,6,radio/TV,0,0.0,0.0,1.0,0.5969601670891402,0.7815287235900916,0.0,0.0,0.0,0.5969601670891402,0.0,0.7815287235900916
552,34,male,2,own,little,little,6999,48,radio/TV,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
553,27,male,2,own,moderate,moderate,1995,12,car,0,0.0,0.0,1.0,0.3401467501675611,0.8755154886830285,0.0,0.0,0.0,0.3401467501675611,0.0,0.8755154886830285
554,67,female,3,own,little,moderate,1199,9,education,0,0.0,1.0,0.0,1.0,0.5701544069933233,0.0,0.0,0.0,0.0,1.0,0.0
555,22,male,2,own,little,moderate,1331,12,radio/TV,1,0.0,1.0,0.0,1.0,0.6207921743087015,0.0,0.0,0.0,0.0,1.0,0.0
556,28,female,2,own,moderate,moderate,2278,18,car,1,0.0,0.0,1.0,0.043501048172430765,0.9840797928516045,0.0,0.0,0.0,0.043501048172430765,0.0,0.9840797928516045
557,29,female,2,own,,,5003,21,car,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
558,27,male,2,own,little,little,3552,24,furniture/equipment,1,0.0,1.0,0.0,0.0,0.5271890286651235,0.7457268184869297,0.0,0.0,0.0,0.0,0.0
559,31,male,1,own,little,moderate,1928,18,furniture/equipment,1,0.0,1.0,0.0,0.4103773580604011,0.8498129855759804,0.0,0.0,0.0,0.0,0.4103773580604011,0.0
560,49,male,2,free,,little,2964,24,car,0,1.0,0.0,0.0,0.0,0.7527572648881722,0.3899561334805892,0.3899561334805892,0.7527572648881722,0.0,0.0,0.0
561,24,male,1,rent,little,little,1546,24,radio/TV,1,0.0,1.0,0.0,0.8107966448524144,0.7032703559208706,0.0,0.0,0.0,0.0,0.8107966448524144,0.0
562,29,female,2,own,little,rich,683,6,radio/TV,0,0.0,1.0,0.0,1.0,0.3722067711241175,0.0,0.0,0.0,0.0,1.0,0.0
563,37,male,2,free,,moderate,12389,36,car,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
564,37,male,3,own,,moderate,4712,24,business,0,1.0,0.0,0.0,0.0,0.08219046740876934,1.0,1.0,0.08219046740876934,0.0,0.0,0.0
565,23,female,2,rent,moderate,moderate,1553,24,radio/TV,0,0.0,0.0,1.0,0.803459118654655,0.7059556920663832,0.0,0.0,0.0,0.803459118654655,0.0,0.7059556920663832
566,36,male,2,own,little,little,1372,12,car,1,0.0,1.0,0.0,0.9931865817681482,0.6365205717324176,0.0,0.0,0.0,0.0,0.9931865817681482,0.0
567,34,male,2,own,rich,,2578,24,radio/TV,0,0.0,0.0,1.0,0.0,0.9008343723407176,0.15640598992200513,0.0,0.0,0.0,0.0,0.9008343723407176
568,41,male,2,own,,moderate,3979,48,radio/TV,0,1.0,0.0,0.0,0.0,0.3633835237888622,1.0,1.0,0.3633835237888622,0.0,0.0,0.0
569,31,female,2,own,little,little,6758,48,radio/TV,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
570,23,female,1,rent,little,little,3234,24,furniture/equipment,1,0.0,1.0,0.0,0.0,0.6491800135612621,0.553320223534521,0.0,0.0,0.0,0.0,0.0
571,38,male,2,own,little,,5954,30,radio/TV,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
572,26,female,3,rent,,,5433,24,car,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
573,22,female,1,own,little,little,806,15,business,0,0.0,1.0,0.0,1.0,0.4193919633952654,0.0,0.0,0.0,0.0,1.0,0.0
574,27,male,1,own,little,moderate,1082,9,radio/TV,0,0.0,1.0,0.0,1.0,0.525270931418329,0.0,0.0,0.0,0.0,1.0,0.0
575,24,female,2,own,little,,2788,15,furniture/equipment,0,0.0,1.0,0.0,0.0,0.8202742879753431,0.283466948852841,0.0,0.0,0.0,0.0,0.0
576,27,female,2,own,little,moderate,2930,12,radio/TV,0,0.0,1.0,0.0,0.0,0.7658003261663756,0.3693843591775015,0.0,0.0,0.0,0.0,0.0
577,33,female,2,own,,,1927,24,education,0,1.0,0.0,0.0,0.41142557608865243,0.8494293661266215,0.0,0.0,0.8494293661266215,0.0,0.0,0.0
578,27,male,2,own,little,moderate,2820,36,car,1,0.0,1.0,0.0,0.0,0.8079984655958575,0.3028286187851589,0.0,0.0,0.0,0.0,0.0
579,27,male,1,own,little,,937,24,education,0,0.0,1.0,0.0,1.0,0.46964611126128464,0.0,0.0,0.0,0.0,1.0,0.0
580,30,male,2,own,little,moderate,1056,18,car,1,0.0,1.0,0.0,1.0,0.5152968257349968,0.0,0.0,0.0,0.0,1.0,0.0
581,49,male,1,own,little,moderate,3124,12,car,0,0.0,1.0,0.0,0.0,0.6913781529907439,0.48676448314217846,0.0,0.0,0.0,0.0,0.0
582,26,female,2,rent,little,,1388,9,furniture/equipment,0,0.0,1.0,0.0,0.9764150933161267,0.6426584829221603,0.0,0.0,0.0,0.0,0.9764150933161267,0.0
583,33,male,1,rent,little,moderate,2384,36,repairs,1,0.0,1.0,0.0,0.0,0.9752565455163492,0.03902586595732817,0.0,0.0,0.0,0.0,0.0
584,52,female,3,free,,,2133,12,car,0,1.0,0.0,0.0,0.19549266226887563,0.9284549726945603,0.0,0.0,0.9284549726945603,0.0,0.0,0.0
585,20,female,2,rent,little,little,2039,18,furniture/equipment,1,0.0,1.0,0.0,0.29402515692450193,0.8923947444548213,0.0,0.0,0.0,0.0,0.29402515692450193,0.0
586,36,male,2,rent,little,little,2799,9,car,0,0.0,1.0,0.0,0.0,0.816054474032395,0.2901225228920753,0.0,0.0,0.0,0.0,0.0
587,21,male,1,own,little,little,1289,12,furniture/equipment,0,0.0,1.0,0.0,1.0,0.6046801574356266,0.0,0.0,0.0,0.0,1.0,0.0
588,47,male,1,own,little,little,1217,18,domestic appliances,1,0.0,1.0,0.0,1.0,0.577059557081784,0.0,0.0,0.0,0.0,1.0,0.0
589,60,male,2,own,little,little,2246,12,furniture/equipment,1,0.0,1.0,0.0,0.07704402507647377,0.971803970472119,0.0,0.0,0.0,0.0,0.07704402507647377,0.0
590,58,female,1,own,little,little,385,12,radio/TV,0,0.0,1.0,0.0,1.0,0.2578881752151575,0.0,0.0,0.0,0.0,1.0,0.0
591,42,female,2,rent,,moderate,1965,24,car,0,1.0,0.0,0.0,0.37159329101510136,0.8640069052022608,0.0,0.0,0.8640069052022608,0.0,0.0,0.0
592,36,female,1,own,rich,,1572,21,business,0,0.0,0.0,1.0,0.7835429761178795,0.7132444616042027,0.0,0.0,0.0,0.7835429761178795,0.0,0.7132444616042027
593,20,female,1,rent,little,moderate,2718,24,car,1,0.0,1.0,0.0,0.0,0.8471276494304679,0.24111329587589572,0.0,0.0,0.0,0.0,0.0
594,40,male,3,own,,little,1358,24,vacation/others,1,1.0,0.0,0.0,1.0,0.6311498994413925,0.0,0.0,0.6311498994413925,0.0,0.0,0.0
595,32,female,1,own,moderate,moderate,931,6,car,1,0.0,0.0,1.0,1.0,0.4673443945651311,0.0,0.0,0.0,1.0,0.0,0.4673443945651311
596,23,female,2,rent,little,little,1442,24,car,1,0.0,1.0,0.0,0.9198113197905542,0.6633739331875423,0.0,0.0,0.0,0.0,0.9198113197905542,0.0
597,36,male,1,own,little,moderate,4241,24,business,1,0.0,1.0,0.0,0.0,0.2628752280568235,1.0,0.0,0.0,0.0,0.0,0.0
598,31,male,2,own,little,,2775,18,car,1,0.0,1.0,0.0,0.0,0.8252613408170092,0.2756012704428369,0.0,0.0,0.0,0.0,0.0
599,32,male,2,free,little,,3863,24,business,0,0.0,1.0,0.0,0.0,0.4078833799144975,0.9338980481416438,0.0,0.0,0.0,0.0,0.0
600,45,female,2,own,little,moderate,2329,7,radio/TV,0,0.0,1.0,0.0,0.0,0.9963556152310902,0.005747995761156862,0.0,0.0,0.0,0.0,0.0
601,30,female,2,own,little,moderate,918,9,furniture/equipment,1,0.0,1.0,0.0,1.0,0.4623573417234651,0.0,0.0,0.0,0.0,1.0,0.0
602,34,female,1,free,little,moderate,1837,24,education,1,0.0,1.0,0.0,0.5057651986312733,0.8149036156843181,0.0,0.0,0.0,0.0,0.5057651986312733,0.0
603,28,female,3,own,little,,3349,36,furniture/equipment,1,0.0,1.0,0.0,0.0,0.6050637768849856,0.6229012248537884,0.0,0.0,0.0,0.0,0.0
604,23,female,2,own,little,rich,1275,10,furniture/equipment,0,0.0,1.0,0.0,1.0,0.5993094851446017,0.0,0.0,0.0,0.0,1.0,0.0
605,22,male,2,own,quite rich,little,2828,24,furniture/equipment,0,0.0,0.0,1.0,0.0,0.8049295100009861,0.3076690362682383,0.0,0.0,0.0,0.0,0.8049295100009861
606,74,male,3,own,little,,4526,24,business,0,0.0,1.0,0.0,0.0,0.15354368498952953,1.0,0.0,0.0,0.0,0.0,0.0
607,50,female,2,free,moderate,moderate,2671,36,radio/TV,1,0.0,0.0,1.0,0.0,0.8651577635503375,0.21267584316280388,0.0,0.0,0.0,0.0,0.8651577635503375
608,33,male,2,own,little,,2051,18,radio/TV,0,0.0,1.0,0.0,0.2814465405854858,0.8969981778471283,0.0,0.0,0.0,0.0,0.2814465405854858,0.0
609,45,male,2,free,,,1300,15,car,0,1.0,0.0,0.0,1.0,0.6088999713785748,0.0,0.0,0.6088999713785748,0.0,0.0,0.0
610,22,female,2,own,moderate,little,741,12,domestic appliances,1,0.0,0.0,1.0,1.0,0.39445669918693516,0.0,0.0,0.0,1.0,0.0,0.39445669918693516
611,48,female,1,free,moderate,rich,1240,10,car,1,0.0,0.0,1.0,1.0,0.5858828044170392,0.0,0.0,0.0,1.0,0.0,0.5858828044170392
612,29,female,2,own,rich,little,3357,21,radio/TV,0,0.0,0.0,1.0,0.0,0.6019948212901142,0.6277416423368678,0.0,0.0,0.0,0.0,0.6019948212901142
613,22,female,2,rent,little,little,3632,24,car,0,0.0,1.0,0.0,0.0,0.4964994727164095,0.7941309933177243,0.0,0.0,0.0,0.0,0.0
614,22,female,2,own,little,,1808,18,furniture/equipment,1,0.0,1.0,0.0,0.5361635214505623,0.8037786516529093,0.0,0.0,0.0,0.0,0.5361635214505623,0.0
615,48,male,3,own,,moderate,12204,48,business,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
616,27,male,3,free,,moderate,9157,60,radio/TV,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
617,37,male,2,rent,little,little,3676,6,car,0,0.0,1.0,0.0,0.0,0.47962021694461676,0.8207532894746614,0.0,0.0,0.0,0.0,0.0
618,21,female,2,rent,moderate,moderate,3441,30,furniture/equipment,1,0.0,0.0,1.0,0.0,0.5697707875439644,0.6785660259092022,0.0,0.0,0.0,0.0,0.5697707875439644
619,49,male,1,own,little,,640,12,car,0,0.0,1.0,0.0,1.0,0.3557111348016836,0.0,0.0,0.0,0.0,1.0,0.0
620,27,male,2,own,little,moderate,3652,21,business,0,0.0,1.0,0.0,0.0,0.488827083729231,0.806232037025423,0.0,0.0,0.0,0.0,0.0
621,32,male,2,own,little,,1530,18,car,1,0.0,1.0,0.0,0.8275681333044359,0.6971324447311278,0.0,0.0,0.0,0.0,0.8275681333044359,0.0
622,38,male,2,own,,,3914,48,business,1,1.0,0.0,0.0,0.0,0.3883187879971923,0.9647557095962754,0.9647557095962754,0.3883187879971923,0.0,0.0,0.0
623,22,female,2,rent,little,little,1858,12,furniture/equipment,0,0.0,1.0,0.0,0.4837526200379952,0.8229596241208557,0.0,0.0,0.0,0.0,0.4837526200379952,0.0
624,65,male,2,free,little,little,2600,18,radio/TV,1,0.0,1.0,0.0,0.0,0.8923947444548213,0.16971713800047367,0.0,0.0,0.0,0.0,0.0
625,35,male,2,own,,,1979,15,radio/TV,0,1.0,0.0,0.0,0.35691823861958255,0.8693775774932857,0.0,0.0,0.8693775774932857,0.0,0.0,0.0
626,41,male,2,own,little,rich,2116,6,furniture/equipment,0,0.0,1.0,0.0,0.21331236874914847,0.9219334420554586,0.0,0.0,0.0,0.0,0.21331236874914847,0.0
627,29,male,2,own,moderate,moderate,1437,9,car,1,0.0,0.0,1.0,0.9250524099318109,0.6614558359407477,0.0,0.0,0.0,0.9250524099318109,0.0,0.6614558359407477
628,36,male,2,own,quite rich,,4042,42,furniture/equipment,0,0.0,0.0,1.0,0.0,0.3392154984792498,1.0,0.0,0.0,0.0,0.0,0.3392154984792498
629,64,male,1,own,,,3832,9,education,0,1.0,0.0,0.0,0.0,0.41977558284462424,0.915141430394711,0.915141430394711,0.41977558284462424,0.0,0.0,0.0
630,28,female,2,own,little,little,3660,24,radio/TV,0,0.0,1.0,0.0,0.0,0.4857581281343596,0.8110724545085025,0.0,0.0,0.0,0.0,0.0
631,44,male,2,own,little,little,1553,18,furniture/equipment,1,0.0,1.0,0.0,0.803459118654655,0.7059556920663832,0.0,0.0,0.0,0.0,0.803459118654655,0.0
632,23,male,2,own,,moderate,1444,15,radio/TV,0,1.0,0.0,0.0,0.9177148837340515,0.6641411720862602,0.0,0.0,0.6641411720862602,0.0,0.0,0.0
633,19,female,2,rent,little,,1980,9,furniture/equipment,1,0.0,1.0,0.0,0.3558700205913312,0.8697611969426446,0.0,0.0,0.0,0.0,0.3558700205913312,0.0
634,25,female,1,own,little,moderate,1355,24,car,1,0.0,1.0,0.0,1.0,0.6299990410933158,0.0,0.0,0.0,0.0,1.0,0.0
635,47,male,2,own,little,,1393,12,education,0,0.0,1.0,0.0,0.97117400317487,0.6445765801689549,0.0,0.0,0.0,0.0,0.97117400317487,0.0
636,28,female,2,own,quite rich,,1376,24,radio/TV,0,0.0,0.0,1.0,0.9889937096551429,0.6380550495298533,0.0,0.0,0.0,0.9889937096551429,0.0,0.6380550495298533
637,21,male,2,own,little,,15653,60,radio/TV,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
638,34,female,2,own,little,,1493,12,radio/TV,0,0.0,1.0,0.0,0.8663522003497356,0.6829385251048476,0.0,0.0,0.0,0.0,0.8663522003497356,0.0
639,26,male,2,own,little,little,4370,42,radio/TV,1,0.0,1.0,0.0,0.0,0.21338831908952205,1.0,0.0,0.0,0.0,0.0,0.0
640,27,female,0,own,little,little,750,18,education,1,0.0,1.0,0.0,1.0,0.3979092742311655,0.0,0.0,0.0,0.0,1.0,0.0
641,38,male,1,own,little,moderate,1308,15,repairs,0,0.0,1.0,0.0,1.0,0.6119689269734463,0.0,0.0,0.0,0.0,1.0,0.0
642,40,male,3,own,moderate,,4623,15,education,1,0.0,0.0,1.0,0.0,0.11633259840171373,1.0,0.0,0.0,0.0,0.0,0.11633259840171373
643,33,male,2,own,little,,1851,24,radio/TV,0,0.0,1.0,0.0,0.4910901462357546,0.8202742879753431,0.0,0.0,0.0,0.0,0.4910901462357546,0.0
644,32,male,3,own,little,little,1880,18,radio/TV,0,0.0,1.0,0.0,0.4606918234164656,0.831399252006752,0.0,0.0,0.0,0.0,0.4606918234164656,0.0
645,27,male,2,rent,,,7980,36,business,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
646,32,male,2,own,little,little,4583,30,furniture/equipment,0,0.0,1.0,0.0,0.0,0.1316773763760708,1.0,0.0,0.0,0.0,0.0,0.0
647,26,female,2,own,quite rich,,1386,12,car,1,0.0,0.0,1.0,0.9785115293726294,0.6418912440234426,0.0,0.0,0.0,0.9785115293726294,0.0,0.6418912440234426
648,38,male,2,free,little,rich,947,24,car,1,0.0,1.0,0.0,1.0,0.47348230575487393,0.0,0.0,0.0,0.0,1.0,0.0
649,40,male,1,rent,little,little,684,12,education,1,0.0,1.0,0.0,1.0,0.3725903905734764,0.0,0.0,0.0,0.0,1.0,0.0
650,50,male,3,free,little,little,7476,48,education,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
651,37,male,1,own,little,moderate,1922,12,furniture/equipment,1,0.0,1.0,0.0,0.41666666622990917,0.8475112688798269,0.0,0.0,0.0,0.0,0.41666666622990917,0.0
652,45,male,2,own,little,little,2303,24,car,1,0.0,1.0,0.0,0.017295597466147172,0.9936702790855777,0.0,0.0,0.0,0.0,0.017295597466147172,0.0
653,42,male,3,own,moderate,moderate,8086,36,car,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
654,35,male,2,own,little,,2346,24,car,0,0.0,1.0,0.0,0.0,0.9898340845919884,0.01603388291270072,0.0,0.0,0.0,0.0,0.0
655,22,male,2,free,little,little,3973,14,car,0,0.0,1.0,0.0,0.0,0.3656852404850157,1.0,0.0,0.0,0.0,0.0,0.0
656,41,male,1,own,little,moderate,888,12,car,1,0.0,1.0,0.0,1.0,0.4508487582426973,0.0,0.0,0.0,0.0,1.0,0.0
657,37,male,2,own,,,10222,48,radio/TV,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
658,28,female,2,own,little,moderate,4221,30,business,0,0.0,1.0,0.0,0.0,0.270547617044002,1.0,0.0,0.0,0.0,0.0,0.0
659,41,male,2,own,little,moderate,6361,18,furniture/equipment,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
660,23,male,2,rent,little,rich,1297,12,radio/TV,0,0.0,1.0,0.0,1.0,0.6077491130304981,0.0,0.0,0.0,0.0,1.0,0.0
661,23,male,2,own,,little,900,12,car,1,1.0,0.0,0.0,1.0,0.4554521916350044,0.0,0.0,0.4554521916350044,0.0,0.0,0.0
662,50,male,2,own,little,,2241,21,furniture/equipment,0,0.0,1.0,0.0,0.08228511521773049,0.9698858732253243,0.0,0.0,0.0,0.0,0.08228511521773049,0.0
663,35,male,3,own,little,moderate,1050,6,furniture/equipment,0,0.0,1.0,0.0,1.0,0.5129951090388434,0.0,0.0,0.0,0.0,1.0,0.0
664,50,female,1,own,little,rich,1047,6,education,0,0.0,1.0,0.0,1.0,0.5118442506907666,0.0,0.0,0.0,0.0,1.0,0.0
665,27,male,3,own,little,,6314,24,vacation/others,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
666,34,male,2,own,rich,moderate,3496,30,furniture/equipment,0,0.0,0.0,1.0,0.0,0.5486717178292235,0.7118438961053735,0.0,0.0,0.0,0.0,0.5486717178292235
667,27,female,2,own,little,,3609,48,business,0,0.0,1.0,0.0,0.0,0.5053227200516648,0.7802147930538709,0.0,0.0,0.0,0.0,0.0
668,43,male,2,rent,little,little,4843,12,car,1,0.0,1.0,0.0,0.0,0.03193631954275,1.0,0.0,0.0,0.0,0.0,0.0
669,47,male,2,own,little,rich,3017,30,radio/TV,0,0.0,1.0,0.0,0.0,0.732425434072149,0.42202389930599066,0.0,0.0,0.0,0.0,0.0
670,27,male,1,own,moderate,,4139,24,business,0,0.0,0.0,1.0,0.0,0.302004411891434,1.0,0.0,0.0,0.0,0.0,0.302004411891434
671,31,male,2,own,moderate,,5742,36,business,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
672,42,male,3,own,little,,10366,60,car,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
673,24,male,2,own,quite rich,,2080,6,car,0,0.0,0.0,1.0,0.25104821776619685,0.9081231418785372,0.0,0.0,0.0,0.25104821776619685,0.0,0.9081231418785372
674,41,male,1,own,quite rich,,2580,21,business,1,0.0,0.0,1.0,0.0,0.9000671334419997,0.157616094292775,0.0,0.0,0.0,0.0,0.9000671334419997
675,26,female,3,rent,little,,4530,30,radio/TV,0,0.0,1.0,0.0,0.0,0.15200920719209388,1.0,0.0,0.0,0.0,0.0,0.0
676,33,male,2,own,little,,5150,24,furniture/equipment,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
677,24,male,2,own,moderate,moderate,5595,72,radio/TV,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
678,64,male,1,rent,little,little,2384,24,radio/TV,0,0.0,1.0,0.0,0.0,0.9752565455163492,0.03902586595732817,0.0,0.0,0.0,0.0,0.0
679,26,female,2,own,little,,1453,18,radio/TV,0,0.0,1.0,0.0,0.9082809214797893,0.6675937471304905,0.0,0.0,0.0,0.0,0.9082809214797893,0.0
680,56,female,2,own,little,,1538,6,education,0,0.0,1.0,0.0,0.8191823890784252,0.7002014003259993,0.0,0.0,0.0,0.0,0.8191823890784252,0.0
681,37,male,2,free,,,2279,12,radio/TV,0,1.0,0.0,0.0,0.04245283014417942,0.9844634123009635,0.0,0.0,0.9844634123009635,0.0,0.0,0.0
682,33,male,2,own,little,,1478,15,radio/TV,0,0.0,1.0,0.0,0.8820754707735058,0.6771842333644638,0.0,0.0,0.0,0.0,0.8820754707735058,0.0
683,47,male,2,free,little,,5103,24,radio/TV,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
684,31,male,1,own,moderate,moderate,9857,36,business,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
685,34,male,2,free,,,6527,60,car,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
686,27,male,2,own,,rich,1347,10,radio/TV,0,1.0,0.0,0.0,1.0,0.6269300854984443,0.0,0.0,0.6269300854984443,0.0,0.0,0.0
687,30,male,2,free,moderate,moderate,2862,36,car,0,0.0,0.0,1.0,0.0,0.7918864487227826,0.3282408105713261,0.0,0.0,0.0,0.0,0.7918864487227826
688,35,male,2,own,moderate,,2753,9,radio/TV,0,0.0,0.0,1.0,0.0,0.8337009687029056,0.2622901223643684,0.0,0.0,0.0,0.0,0.8337009687029056
689,31,male,2,own,rich,little,3651,12,car,0,0.0,0.0,1.0,0.0,0.48921070317858995,0.805626984840038,0.0,0.0,0.0,0.0,0.48921070317858995
690,25,male,2,own,little,little,975,15,furniture/equipment,0,0.0,1.0,0.0,1.0,0.4842236503369238,0.0,0.0,0.0,0.0,1.0,0.0
691,25,female,1,own,moderate,moderate,2631,15,repairs,0,0.0,0.0,1.0,0.0,0.8805025415246945,0.18847375574740657,0.0,0.0,0.0,0.0,0.8805025415246945
692,29,male,2,own,moderate,moderate,2896,24,radio/TV,0,0.0,0.0,1.0,0.0,0.778843387444579,0.3488125848744138,0.0,0.0,0.0,0.0,0.778843387444579
693,44,male,1,own,,little,4716,6,car,0,1.0,0.0,0.0,0.0,0.08065598961133358,1.0,1.0,0.08065598961133358,0.0,0.0,0.0
694,28,male,2,own,little,,2284,24,radio/TV,0,0.0,1.0,0.0,0.037211740002922704,0.9863815095477582,0.0,0.0,0.0,0.0,0.037211740002922704,0.0
695,50,male,2,rent,quite rich,,1236,6,car,0,0.0,0.0,1.0,1.0,0.5843483266196036,0.0,0.0,0.0,1.0,0.0,0.5843483266196036
