sample_id,fuzzy_risk_score,actual_default,predicted_default
2862,0.8620546523694221,0,1
2863,0.1626813909565837,1,0
2864,0.8269841269841268,0,0
2865,0.13550234983952314,0,0
2866,0.13342031442426697,0,0
2867,0.13340783455504812,0,0
2868,0.1383416838346381,0,0
2869,0.1341139725181411,0,0
2870,0.16073175783866545,0,0
2871,0.8564761972721979,0,0
2872,0.1470331630710461,0,0
2873,0.13393458393458393,1,1
2874,0.1536456408822834,0,0
2875,0.13393458393458393,1,1
2876,0.5,0,0
2877,0.1870871413911569,0,0
2878,0.1845374841048411,1,1
2879,0.13333333333333333,0,0
2880,0.8541353383458649,1,0
2881,0.5,0,0
2882,0.1413848631239936,0,0
2883,0.8356669249978471,0,0
2884,0.13694595091928158,0,0
2885,0.5,0,1
2886,0.13333333333333333,0,0
2887,0.17301587301587307,0,0
2888,0.8314010266683363,0,1
2889,0.1344718713956828,0,0
2890,0.1333448066807433,1,0
2891,0.5,0,1
2892,0.5,0,0
2893,0.1402078691598081,0,0
2894,0.13504897132568486,0,0
2895,0.13393458393458393,0,1
2896,0.13393458393458393,0,1
2897,0.5,0,1
2898,0.8272113968569262,0,1
2899,0.1958945680744636,0,0
2900,0.8597533322271996,0,0
2901,0.8198758423019018,0,1
2902,0.7811965705111504,0,1
2903,0.8177482228846599,0,1
2904,0.5,0,1
2905,0.1704413167136569,0,0
2906,0.8612561780140396,1,1
2907,0.8030453632230085,1,0
2908,0.5,0,1
2909,0.13393458393458393,1,0
2910,0.4999999999999997,0,1
2911,0.13356668377438785,0,0
2912,0.13504086477636376,0,0
2913,0.13333396208620202,0,0
2914,0.17757068145177154,1,1
2915,0.5,0,0
2916,0.5,0,0
2917,0.8541353383458649,0,0
2918,0.5,0,0
2919,0.1342997959741502,0,0
2920,0.15333237792960777,0,0
2921,0.8129511914055242,0,0
2922,0.8654069035021419,0,1
2923,0.1335140562248996,0,0
2924,0.1530855477112146,0,0
2925,0.5,0,0
2926,0.5,0,0
2927,0.8314010266683363,1,0
2928,0.1496732026143791,1,1
2929,0.13393458393458393,0,1
2930,0.5,0,0
2931,0.1413848631239936,0,0
2932,0.5,0,0
2933,0.1355916892502258,0,0
2934,0.17757068145177154,0,0
2935,0.8597533322271996,0,1
2936,0.8474002188287906,1,1
2937,0.13357998989583014,0,0
2938,0.13448823082763858,0,0
2939,0.13354535130781667,0,0
2940,0.13393458393458393,0,1
2941,0.8179990798814523,0,0
2942,0.8508922409543522,0,0
2943,0.13348747035396247,0,0
2944,0.15480963307883766,0,0
2945,0.8356669249978471,1,0
2946,0.5,0,0
2947,0.14089660860119887,1,0
2948,0.808047474308872,1,1
2949,0.15630645904996665,1,0
2950,0.19162576153176686,1,0
2951,0.6638453970066398,1,1
2952,0.13760602829465468,0,0
2953,0.16198830409356726,0,0
2954,0.1915045721750489,0,1
2955,0.5,0,0
2956,0.19351306938633978,0,0
2957,0.8314010266683363,1,0
2958,0.8484708350070406,0,0
2959,0.8224293185482285,0,0
2960,0.8508922409543522,1,1
2961,0.13333333333333333,0,0
2962,0.13334206447613142,1,0
2963,0.5,0,0
2964,0.8129511914055242,0,0
2965,0.14602871798566044,0,0
2966,0.15469068256901283,0,0
2967,0.15103179480378345,0,0
2968,0.13360123755318354,0,0
2969,0.5,0,1
2970,0.17922603495000478,1,1
2971,0.5,0,0
2972,0.1382414629220007,0,0
2973,0.16933411214953276,0,0
2974,0.5,0,0
2975,0.1615219228737454,0,0
2976,0.16400857617910977,0,0
2977,0.5,0,0
2978,0.18510563940066166,0,0
2979,0.1333728352926305,0,0
2980,0.1341139725181411,1,0
2981,0.1335623048538178,0,0
2982,0.1333375527721607,1,0
2983,0.1706527525737812,0,0
2984,0.13604238155439166,0,0
2985,0.13333333333333333,0,0
2986,0.1334400946178024,0,0
2987,0.13334988259782335,0,0
2988,0.13393458393458393,0,1
2989,0.18128309106850327,1,1
2990,0.8541353383458649,1,0
2991,0.19543181814224045,1,0
2992,0.13333831149355146,0,0
2993,0.13333528836974318,0,0
2994,0.808047474308872,0,0
2995,0.13333333333333333,0,0
2996,0.8620546523694221,0,1
2997,0.8365243795848286,0,0
2998,0.8571003401360545,1,0
2999,0.8223664779161947,0,0
3000,0.5,0,0
3001,0.13333333333333333,0,0
3002,0.5,0,0
3003,0.5,0,0
3004,0.13333333333333333,0,0
3005,0.5,1,0
3006,0.13393458393458393,0,1
3007,0.8410334412081985,0,0
3008,0.18962980428959675,0,1
3009,0.8620546523694221,0,0
3010,0.8620546523694221,0,0
3011,0.8571003401360545,0,0
3012,0.5,0,0
3013,0.8030453632230085,0,1
3014,0.18000476190476178,1,1
3015,0.8597533322271996,0,0
3016,0.13341667163693643,0,0
3017,0.1334912048871961,0,0
3018,0.13393458393458393,0,1
3019,0.13393458393458393,0,1
3020,0.14485798284062293,0,0
3021,0.14836978381446955,0,0
3022,0.1355916892502258,0,0
3023,0.1545344409830391,1,1
3024,0.13393458393458393,0,1
3025,0.13494945684001294,0,0
3026,0.13333366008068842,0,0
3027,0.1333337682473399,0,0
3028,0.5,0,0
3029,0.8314010266683363,0,0
3030,0.18225177711534052,1,0
3031,0.19178743961352654,1,1
3032,0.13346658445517393,0,0
3033,0.8666666666666665,0,1
3034,0.13393458393458393,0,1
3035,0.1462901833411394,0,0
3036,0.13501098952743312,0,0
3037,0.14526536846124474,0,0
3038,0.1545344409830391,1,1
3039,0.13507443052565551,0,0
3040,0.13333333333333333,0,0
3041,0.16433307500215283,0,0
3042,0.8655897623400364,1,0
3043,0.13333790853734312,1,0
3044,0.13334865344646787,0,0
3045,0.35254036847801373,1,0
3046,0.13335303276139251,0,0
3047,0.13333762919554565,1,0
3048,0.8571003401360545,0,0
3049,0.1455270067020575,0,0
3050,0.8345242227825271,1,0
3051,0.13669897610921503,0,0
3052,0.13333333333333333,0,0
3053,0.8174011180038412,0,0
3054,0.5,0,0
3055,0.13333333333333333,1,0
3056,0.134031007751938,1,0
3057,0.5,0,0
3058,0.1355916892502258,0,0
3059,0.8663364374876161,1,0
3060,0.8620546523694221,0,0
3061,0.13611641964638216,0,0
3062,0.13538496469097988,0,0
3063,0.13340489821882953,0,0
3064,0.13632081192747963,0,0
3065,0.1943802435781979,0,0
3066,0.5,0,1
3067,0.13333333333333333,0,0
3068,0.8224293185482285,0,1
3069,0.8620546523694221,0,0
3070,0.8663364374876161,0,0
3071,0.8541353383458649,0,0
3072,0.13335399134177758,0,0
3073,0.8541353383458649,0,0
3074,0.8057177629038486,0,0
3075,0.5,0,0
3076,0.8314010266683363,0,0
3077,0.5,0,0
3078,0.13393458393458393,1,1
3079,0.13400943872948465,0,0
3080,0.14305892538833714,0,0
3081,0.8650590203106332,1,1
3082,0.8002648828030476,1,1
3083,0.16556262129745705,0,0
3084,0.13510689945735044,0,0
3085,0.5,1,1
3086,0.13794534763057764,0,0
3087,0.13359877465630604,1,0
3088,0.13403617887076713,0,0
3089,0.13393458393458393,0,0
3090,0.5,0,0
3091,0.5,1,1
3092,0.13394566350239026,1,0
3093,0.8409688529499842,0,0
3094,0.5,1,0
3095,0.8314010266683363,0,0
3096,0.7295567576929014,0,0
3097,0.14737515978875185,0,0
3098,0.1774424030329543,1,1
3099,0.15478012974463431,0,0
3100,0.1944766520555565,0,0
3101,0.8571003401360545,0,0
3102,0.8177482228846599,0,0
3103,0.13405758650689298,0,0
3104,0.13393458393458393,0,1
3105,0.1334712869938873,0,0
3106,0.8314010266683363,1,0
3107,0.5,0,0
3108,0.13333333333333333,0,0
3109,0.8541353383458649,0,0
3110,0.18181773318981773,0,0
3111,0.7038969179247471,1,1
3112,0.15978835978835979,0,1
3113,0.19465840774561907,0,0
3114,0.5,1,1
3115,0.13393458393458393,0,1
3116,0.16078959724021125,0,0
3117,0.13373038870438933,0,0
3118,0.5,0,1
3119,0.8129511914055242,0,0
3120,0.19695463677699027,0,0
3121,0.8620546523694221,0,0
3122,0.13966736390453205,0,0
3123,0.13349839234337874,0,0
3124,0.5,0,0
3125,0.5,0,0
3126,0.13333333333333333,0,0
3127,0.14835969810870478,0,0
3128,0.8620546523694221,0,1
3129,0.8128441556475079,0,0
3130,0.5,0,1
3131,0.19195252569112756,0,0
3132,0.13333552495072104,0,0
3133,0.8356669249978471,0,1
3134,0.8496305536089694,1,1
3135,0.8486420312426262,0,0
3136,0.1545344409830391,0,1
3137,0.13564683421130216,0,0
3138,0.1353101700809343,0,0
3139,0.152023983459683,0,0
3140,0.8563232323232325,1,0
3141,0.17020835310087898,0,0
3142,0.13333333333333333,0,0
3143,0.5,0,0
3144,0.19195252569112756,0,0
3145,0.13333333333333333,0,0
3146,0.843684500827358,1,1
3147,0.13348966911830495,1,0
3148,0.8620546523694221,0,0
3149,0.8474002188287906,1,1
3150,0.5,1,1
3151,0.13333333333333333,0,0
3152,0.5,0,0
3153,0.14256070043431573,0,0
3154,0.16229870967741936,1,1
3155,0.5,0,0
3156,0.8489818076342963,0,0
3157,0.8201928811661671,0,0
3158,0.13334850734208942,0,0
3159,0.17757068145177154,0,0
3160,0.13337350810597187,0,0
3161,0.8593347092961906,1,0
3162,0.18225177711534052,0,0
3163,0.8062642952763436,1,0
3164,0.13354639255867487,0,0
3165,0.1336635625123836,0,0
3166,0.5,0,0
3167,0.19943735433109414,1,1
3168,0.13336962139756092,0,0
3169,0.13417803500103895,0,0
3170,0.8218902611150318,0,0
3171,0.13698496150314332,0,0
3172,0.5,0,0
3173,0.7152322576256348,1,1
3174,0.13794534763057764,0,0
3175,0.8129511914055242,0,0
3176,0.5,1,1
3177,0.5,0,0
3178,0.5,0,0
3179,0.1375184481819373,0,0
3180,0.5,0,0
3181,0.5,0,0
3182,0.8508922409543522,0,0
3183,0.13333333333333333,0,0
3184,0.13691978330234048,1,0
3185,0.8541353383458649,0,0
3186,0.13902402817683307,1,0
3187,0.5,0,0
3188,0.13344035968963872,1,0
3189,0.13803332117393466,0,0
3190,0.8257639712208014,0,0
3191,0.19955033826108742,0,0
3192,0.17011652028743693,0,0
3193,0.5,1,1
3194,0.19799845719282988,0,0
3195,0.13879130676543627,0,0
3196,0.5,0,0
3197,0.13393458393458393,0,1
3198,0.18341421988918052,0,0
3199,0.5,1,1
3200,0.5,0,0
3201,0.8663364374876161,0,0
3202,0.13335350249001934,0,0
3203,0.8346257391594217,1,1
3204,0.13337201593041978,0,0
3205,0.13339438110849888,1,0
3206,0.13393458393458393,0,1
3207,0.13904178301509515,0,1
3208,0.17757068145177154,0,0
3209,0.13333785162002576,0,0
3210,0.15036944639103011,0,0
3211,0.14318693306896463,0,1
3212,0.1465480784457031,0,1
3213,0.137333688732577,0,0
3214,0.5,1,1
3215,0.14560100926473488,0,0
3216,0.8541353383458649,1,0
3217,0.8269841269841268,0,0
3218,0.5,1,1
3219,0.13336021426928257,0,0
3220,0.5,0,0
3221,0.19195252569112756,0,0
3222,0.5,1,1
3223,0.8635420081527566,0,0
3224,0.8620546523694221,0,1
3225,0.8620546523694221,0,0
3226,0.13333515193783002,0,0
3227,0.13393458393458393,0,1
3228,0.13571015780991347,0,0
3229,0.5,0,0
3230,0.13414395834316548,0,0
3231,0.13812260536398466,1,1
3232,0.13478858135622823,0,0
3233,0.5,1,1
3234,0.13393458393458393,0,0
3235,0.8597533322271996,0,0
3236,0.13357921406617973,0,0
3237,0.5,0,0
3238,0.8177482228846599,0,1
3239,0.1337344712657279,0,0
3240,0.5,0,0
3241,0.14795221714792578,0,0
3242,0.13334897209805982,0,0
3243,0.8620546523694221,0,0
3244,0.5,0,1
3245,0.13333333333333333,0,0
3246,0.35928530543860254,0,1
3247,0.1334671978000784,0,0
3248,0.13333333333333333,1,0
3249,0.8474002188287906,0,0
3250,0.13400337178472607,0,0
3251,0.13609427483670744,0,0
3252,0.13334463710676245,0,0
3253,0.1496732026143791,0,0
3254,0.8541353383458649,0,1
3255,0.5,0,0
3256,0.13333333333333333,1,0
3257,0.8314010266683363,0,0
3258,0.1355916892502258,0,0
3259,0.8030342557332656,1,0
3260,0.15715100593790401,0,1
3261,0.8356669249978471,1,1
3262,0.5000000000000004,1,1
3263,0.20682160885046963,0,1
3264,0.13333333333333333,1,0
3265,0.14526536846124474,0,1
3266,0.1713801155507501,0,1
3267,0.5,1,1
3268,0.14676220326240488,0,0
3269,0.5,0,1
3270,0.13553648739601376,0,0
3271,0.19195252569112756,0,0
3272,0.13465623313853936,0,0
3273,0.13380560675657108,0,0
3274,0.8578808528482033,0,0
3275,0.13393458393458393,0,1
3276,0.8620546523694221,0,0
3277,0.8269841269841268,0,0
3278,0.8541353383458649,0,0
3279,0.14287567253841366,0,1
3280,0.13355446794679468,0,0
3281,0.13894500561167228,0,0
3282,0.14526536846124474,1,1
3283,0.5,1,0
3284,0.8620546523694221,0,0
3285,0.843684500827358,0,0
3286,0.5,0,0
3287,0.13338541886082492,0,0
3288,0.138995160831115,0,0
3289,0.13442159454790628,1,0
3290,0.8073214577623926,0,0
3291,0.8269841269841268,0,0
3292,0.1334999336392651,0,0
3293,0.13393458393458393,1,1
3294,0.18704880859447592,0,0
3295,0.1333368842115557,0,0
3296,0.1751667113036392,0,0
3297,0.18479873913731343,0,0
3298,0.8620546523694221,1,0
3299,0.5,1,1
3300,0.8336837028888078,0,0
3301,0.1368515075653803,0,0
3302,0.13333333333333333,0,0
3303,0.13333333333333333,0,0
3304,0.13472152801294354,0,0
3305,0.13342426651331665,0,0
3306,0.14526536846124474,0,1
3307,0.5,0,0
3308,0.13393458393458393,0,1
3309,0.13333907424271696,1,0
3310,0.8474002188287906,0,0
3311,0.5,0,0
3312,0.8541353383458649,1,1
3313,0.13346712958328175,0,0
3314,0.5,1,1
3315,0.19943735433109414,0,1
3316,0.8314010266683363,1,1
3317,0.19957530168274246,1,1
3318,0.7537073375136113,0,1
3319,0.13367711771177115,0,0
3320,0.17075593310397688,1,0
3321,0.5,0,0
3322,0.5,1,1
3323,0.13334380800659967,1,0
3324,0.5,1,1
3325,0.14452783189831492,0,0
3326,0.17718122279008144,0,1
3327,0.5,0,0
3328,0.5,0,0
3329,0.13333333333333333,0,0
3330,0.19724131682304694,0,0
3331,0.13333532014156316,0,0
3332,0.5,0,0
3333,0.5,0,0
3334,0.1338988663673653,0,0
3335,0.8474956264370003,0,1
3336,0.1333362826945082,0,0
3337,0.13782590072392054,0,0
3338,0.5,0,0
3339,0.14446292230595234,1,0
3340,0.1731256584498072,1,1
3341,0.1618043327105177,0,0
3342,0.13348195487060038,0,0
3343,0.14744364074743824,0,0
3344,0.16227325094495737,0,0
3345,0.5,1,1
3346,0.13932312075105213,0,0
3347,0.15084009044838012,0,0
3348,0.8440172173335541,0,0
3349,0.13333680949184912,0,0
3350,0.15725772259467025,1,0
3351,0.5,0,0
3352,0.8474002188287906,0,0
3353,0.1355916892502258,0,0
3354,0.8623739115290836,1,1
3355,0.5,0,0
3356,0.8617754215706519,0,0
3357,0.5,1,0
3358,0.1402466677728002,0,0
3359,0.13812260536398466,1,1
3360,0.18263995239403094,0,0
3361,0.8597533322271996,0,0
3362,0.5,0,0
3363,0.8381985241408384,0,0
3364,0.8626998877665542,0,0
3365,0.13334037113638977,1,0
3366,0.5,0,0
3367,0.8434623465628861,0,1
3368,0.5,1,1
3369,0.137142363402402,0,0
3370,0.1413848631239936,0,0
3371,0.13578825318860793,0,0
3372,0.16421636075311224,1,0
3373,0.13333333333333333,0,0
3374,0.5,0,0
3375,0.13336018316924325,0,0
3376,0.16645629372408358,0,0
3377,0.15740066648689785,0,0
3378,0.1491906744975923,0,0
3379,0.13333333333333333,0,0
3380,0.1339840721987469,0,0
3381,0.1333472316025308,0,0
3382,0.13417689102333868,0,0
3383,0.13334929113089347,0,0
3384,0.13408858756840197,0,0
3385,0.835563908687119,0,1
3386,0.14176812227630683,0,0
3387,0.1721198117408792,0,0
3388,0.4999999999999997,1,1
3389,0.1355916892502258,0,0
3390,0.1387725529943872,0,0
3391,0.13354352074323242,0,0
3392,0.8333449118528676,0,0
3393,0.5,0,0
3394,0.1371507248671663,1,0
3395,0.1544052940765349,0,0
3396,0.5,0,0
3397,0.13338472857433653,1,0
3398,0.8030453632230085,0,0
3399,0.13393458393458393,0,1
3400,0.13393458393458393,0,1
3401,0.16132794169213543,0,0
3402,0.8314010266683363,0,0
3403,0.16433307500215283,0,0
3404,0.1838383838383838,0,1
3405,0.13335026734051125,0,0
3406,0.13354657044450624,0,0
3407,0.8541846372300043,0,1
3408,0.1335167870951423,0,0
3409,0.15468382655061144,0,0
3410,0.5,0,0
3411,0.843684500827358,0,0
3412,0.1342012300123001,0,0
3413,0.13384370336642973,0,0
3414,0.14365783727652884,0,1
3415,0.5,0,0
3416,0.8340131668964106,0,0
3417,0.5,0,0
3418,0.8554581772784015,0,0
3419,0.13334221635974602,0,0
3420,0.18561785666081776,0,0
3421,0.15774106717078826,0,0
3422,0.5,1,1
3423,0.13393458393458393,0,1
3424,0.13403792964307984,0,0
3425,0.8314010266683363,1,1
3426,0.13333333333333333,0,0
3427,0.5,0,0
3428,0.13393458393458393,0,1
3429,0.8541353383458649,0,0
3430,0.8385179454660755,0,1
3431,0.5,0,0
3432,0.16166159569415867,0,0
3433,0.4083611352998805,1,1
3434,0.17128111718275663,1,1
3435,0.13393458393458393,1,1
3436,0.1334180874720076,0,0
3437,0.17099297927907947,1,0
3438,0.5,0,0
3439,0.13393458393458393,0,1
3440,0.1545344409830391,0,1
3441,0.1774424030329543,1,1
3442,0.1653846153846154,0,1
3443,0.13333333333333333,1,0
3444,0.16370853467792984,0,0
3445,0.158934283487696,0,0
3446,0.13393458393458393,0,1
3447,0.5,0,0
3448,0.17757068145177154,0,0
3449,0.1452700254830649,0,0
3450,0.8590342230974,0,0
3451,0.5,0,0
3452,0.8597533322271996,0,0
3453,0.5,1,1
3454,0.5,0,0
3455,0.16948619862774986,1,1
3456,0.817755333792154,0,0
3457,0.13338562091503267,0,0
3458,0.854265682656827,0,0
3459,0.5,1,0
3460,0.5,1,1
3461,0.13333333333333333,0,0
3462,0.5,0,0
3463,0.1339103283497008,0,0
3464,0.13333333333333333,0,0
3465,0.808047474308872,1,1
3466,0.19639149609233722,0,0
3467,0.13441084686311297,0,0
3468,0.858987773842319,0,0
3469,0.14364185880517147,0,0
3470,0.8474002188287906,0,0
3471,0.1545344409830391,1,1
3472,0.16023298208172165,0,1
3473,0.5,0,0
3474,0.5,0,1
3475,0.5,0,1
3476,0.17301587301587307,0,0
3477,0.8295478880728047,1,0
3478,0.8663364374876161,0,0
3479,0.5,0,1
3480,0.8654069035021419,0,0
3481,0.8474002188287906,0,0
3482,0.13709829493412248,0,0
3483,0.13341345119311626,0,0
3484,0.8620546523694221,1,0
3485,0.5,1,0
3486,0.13338367161622303,0,0
3487,0.19636380017332397,0,1
3488,0.8620546523694221,0,0
3489,0.843684500827358,0,0
3490,0.13337709388266586,0,0
3491,0.15666606293148505,0,0
3492,0.8620546523694221,0,0
3493,0.14159502590707257,0,0
3494,0.8620546523694221,0,0
3495,0.5,0,0
3496,0.8261212478678754,0,0
3497,0.15888428159872628,0,0
3498,0.163764869702444,0,0
3499,0.19281166735851682,0,1
3500,0.13350394343044494,0,0
3501,0.8571003401360545,1,1
3502,0.1774424030329543,1,1
3503,0.5,0,0
3504,0.8634714000142781,0,0
3505,0.8640308150293668,0,1
3506,0.8597533322271996,0,0
3507,0.13333333333333333,1,0
3508,0.16444430342092214,0,0
3509,0.5,0,0
3510,0.8127415900439501,0,0
3511,0.8620546523694221,0,0
3512,0.5,0,0
3513,0.8072565273812615,1,1
3514,0.8654069035021419,0,0
3515,0.13333333333333333,0,0
3516,0.13351287504518616,0,0
3517,0.15978835978835979,1,1
3518,0.5,1,1
3519,0.1639912469620727,0,0
3520,0.5,1,1
3521,0.1413848631239936,0,0
3522,0.5,0,0
3523,0.8620546523694221,0,0
3524,0.5,1,1
3525,0.13342252192555054,0,0
3526,0.13393458393458393,0,1
3527,0.13358929309255285,1,0
3528,0.1345509824127185,0,0
3529,0.5,0,0
3530,0.8620546523694221,1,0
3531,0.18755368221504265,0,0
3532,0.1373410036023156,0,0
3533,0.843684500827358,0,0
3534,0.14910775904564721,0,0
3535,0.8203964746055052,1,1
3536,0.18766721911102435,0,1
3537,0.8541353383458649,0,0
3538,0.13333333333333333,0,0
3539,0.5,0,0
3540,0.8620546523694221,0,0
3541,0.1545344409830391,0,1
3542,0.17757068145177154,1,0
3543,0.5,0,0
3544,0.13353109618408127,0,0
3545,0.5,1,1
3546,0.13333415080898975,1,0
3547,0.14,0,0
3548,0.13333394534022253,0,0
3549,0.1338235294117647,0,0
3550,0.13393458393458393,0,1
3551,0.843684500827358,0,1
3552,0.5,0,0
3553,0.1653846153846154,0,0
3554,0.8537765712888232,0,1
3555,0.8571003401360545,1,0
3556,0.16023298208172165,0,1
3557,0.13333333333333333,0,0
3558,0.5,0,0
3559,0.8610851067992823,0,0
3560,0.5,0,0
3561,0.8654069035021419,1,1
3562,0.16752396683551837,0,0
3563,0.8187515738945815,0,0
3564,0.5,1,0
3565,0.5,0,0
3566,0.5,0,0
3567,0.13339647749510763,0,0
3568,0.1413848631239936,0,1
3569,0.13393458393458393,0,1
3570,0.8356669249978471,0,0
3571,0.8528493014605821,1,1
3572,0.13333333333333333,0,0
3573,0.13380259840992825,0,0
3574,0.8623638668338206,0,0
3575,0.1774424030329543,1,1
3576,0.8595378854042606,1,0
3577,0.14345370677397418,1,0
3578,0.1749582955838098,0,0
3579,0.1355916892502258,0,0
3580,0.13333333333333333,0,0
3581,0.8654069035021419,0,1
3582,0.13362365180501493,0,0
3583,0.13334635283361473,0,0
3584,0.1340673475704116,0,0
3585,0.5,0,0
3586,0.13914849441019528,0,0
3587,0.13384299244125522,0,0
3588,0.8462927971790876,0,0
3589,0.5,0,0
3590,0.13333333333333333,1,0
3591,0.8508922409543522,1,1
3592,0.13410642325394617,0,0
3593,0.8619645941278067,0,1
3594,0.5,1,1
3595,0.5,0,0
3596,0.8620546523694221,0,0
3597,0.13333335570713956,0,0
3598,0.5,1,0
3599,0.13393458393458393,0,1
3600,0.13782314043923663,0,0
3601,0.5,0,0
3602,0.5,1,1
3603,0.8620546523694221,1,0
3604,0.5000000000000002,0,1
3605,0.8620546523694221,0,0
3606,0.8356669249978471,0,0
3607,0.8397670179182789,0,0
3608,0.8048589783017254,0,0
3609,0.5,0,0
3610,0.8620546523694221,0,0
3611,0.13405916181092506,0,0
3612,0.13333333333333333,0,0
3613,0.16023298208172165,0,0
3614,0.8053991090550846,1,0
3615,0.13803855788129638,0,0
3616,0.13393458393458393,0,1
3617,0.5,1,0
3618,0.13354070276215116,0,0
3619,0.13333333333333333,0,0
3620,0.1355916892502258,0,0
3621,0.13393458393458393,0,1
3622,0.8663364374876161,1,1
3623,0.18042413898069232,0,1
3624,0.8654069035021419,1,1
3625,0.5,0,0
3626,0.15338901755786366,0,0
3627,0.13333973755521172,0,0
3628,0.1333374856878347,0,0
3629,0.13393458393458393,1,1
3630,0.5,1,1
3631,0.13334676408352297,0,0
3632,0.5,0,1
3633,0.8571003401360545,0,0
3634,0.13348088026106603,0,0
3635,0.8620546523694221,1,0
3636,0.13340178773478162,0,0
3637,0.5,0,0
3638,0.8541353383458649,1,1
3639,0.13333333333333333,1,0
3640,0.13812260536398466,1,1
3641,0.854694026757672,0,0
3642,0.13333893028647129,0,0
3643,0.5,1,1
3644,0.5,0,0
3645,0.5,1,1
3646,0.8620546523694221,0,0
3647,0.5,0,0
3648,0.13345347971633925,0,0
3649,0.13623521546143283,0,0
3650,0.5,1,1
3651,0.13490405435867528,0,0
3652,0.8242489247989614,0,0
3653,0.13393458393458393,0,1
3654,0.13333333333333333,1,0
3655,0.5,0,0
3656,0.13701629687144615,0,0
3657,0.13351039370203713,0,0
3658,0.1341700421724365,0,0
3659,0.14216498704695596,0,0
3660,0.13347047227883801,0,0
3661,0.8654069035021419,1,1
3662,0.15113697429763762,0,0
3663,0.13334803412538432,0,0
3664,0.5,0,0
3665,0.13393458393458393,0,1
3666,0.1335525167046773,1,0
3667,0.13570242766642734,1,0
3668,0.5,0,1
3669,0.1336635625123836,0,0
3670,0.13417887180675214,0,0
3671,0.8474002188287906,1,1
3672,0.1359298485013229,0,0
3673,0.856161804768104,0,0
3674,0.5,0,0
3675,0.19096721098417346,0,0
3676,0.5,1,1
3677,0.8314010266683363,1,0
3678,0.8552526709002614,1,0
3679,0.5,0,0
3680,0.5,0,0
3681,0.8620546523694221,1,0
3682,0.1496732026143791,1,1
3683,0.1561852553274719,0,0
3684,0.8184946454519281,0,0
3685,0.14526536846124474,1,1
3686,0.5,0,0
3687,0.13333333333333333,0,0
3688,0.16688254916804257,0,0
3689,0.8620546523694221,0,0
3690,0.18725025130885292,0,1
3691,0.15513094082873236,0,0
3692,0.6976127184074048,1,1
3693,0.5,0,1
3694,0.1679385568827913,1,1
3695,0.13688792110889292,0,0
3696,0.14526536846124474,0,1
3697,0.13349062224867214,1,0
3698,0.1827144486538919,0,0
3699,0.5,1,1
3700,0.17103851052719737,1,1
3701,0.1343141772146772,0,0
3702,0.8488097289784574,0,1
3703,0.13393458393458393,1,1
3704,0.1761904761904762,0,0
3705,0.8654069035021419,0,0
3706,0.4999999999999997,1,1
3707,0.8356669249978471,0,0
3708,0.13526759840742109,0,0
3709,0.5,0,0
3710,0.13352913533834587,0,0
3711,0.13334367363582403,1,0
3712,0.13333810470510268,0,0
3713,0.13393458393458393,1,1
3714,0.13361172677334604,0,0
3715,0.14014461292897049,0,0
3716,0.5,0,1
3717,0.849477645618331,0,0
3718,0.5,0,0
3719,0.5,0,0
3720,0.1362901456213844,0,0
3721,0.13518584110082194,0,0
3722,0.134140181565861,0,0
3723,0.8571003401360545,1,1
3724,0.15251261040044814,0,1
3725,0.18225177711534052,0,0
3726,0.14466092331814107,0,0
3727,0.13333333333333333,0,0
3728,0.8508922409543522,0,0
3729,0.8620546523694221,0,0
3730,0.8440172173335541,0,0
3731,0.1370753538370861,0,0
3732,0.8269841269841268,1,0
3733,0.13334335996467095,0,0
3734,0.13393458393458393,0,1
3735,0.17715261816487501,0,0
3736,0.5,0,0
3737,0.15374457610453254,1,0
3738,0.13891824709071268,0,0
3739,0.13393458393458393,0,1
3740,0.1340951630350796,0,0
3741,0.13335875878562334,0,0
3742,0.8541353383458649,0,0
3743,0.8314010266683363,0,0
3744,0.8314010266683363,0,0
3745,0.1342323117210798,0,0
3746,0.13393458393458393,1,1
3747,0.8654069035021419,0,0
3748,0.13333605444894053,0,0
3749,0.13393458393458393,0,1
3750,0.8247017917374047,0,0
3751,0.13333333333333333,0,0
3752,0.13340228087324862,0,0
3753,0.8474002188287906,1,0
3754,0.13777777777777778,0,0
3755,0.1355916892502258,0,0
3756,0.18704880859447592,0,0
3757,0.8620546523694221,1,1
3758,0.19230234425234272,0,0
3759,0.5,1,1
3760,0.13393458393458393,1,1
3761,0.14526536846124474,0,1
3762,0.13438569712913184,1,0
3763,0.13341176809330924,0,0
3764,0.13337166584734375,1,0
3765,0.8397670179182789,0,1
3766,0.8403410592702236,1,0
3767,0.8467377369197598,0,0
3768,0.6638453970066398,1,1
3769,0.1333372242943316,0,0
3770,0.17560785775738466,0,0
3771,0.5,1,1
3772,0.1355916892502258,0,0
3773,0.13356597830596909,0,0
3774,0.8368155154633206,0,0
3775,0.15018479960282632,0,0
3776,0.4999999999999997,1,1
3777,0.8589623918174665,0,0
3778,0.1384801486486389,0,0
3779,0.13333333333333333,0,0
3780,0.8177482228846599,0,0
3781,0.184616494717075,0,0
3782,0.5,0,0
3783,0.13432856126717202,0,0
3784,0.8597533322271996,1,1
3785,0.13334993875316917,0,0
3786,0.8344288369949302,0,0
3787,0.8269841269841268,1,0
3788,0.15784173687480674,0,0
